3178	4599
3161	51053
7371	26270
8914	64785
699	4085
983	9055
1033	3925
983	9088
7153	81620
983	6241
9212	51514
8914	29980
8318	26270
9787	1104
51053	81620
7298	10534
1111	29127
2021	9212
1058	11339
9636	51056
891	9133
993	3265
7298	26227
7272	9700
3178	3848
983	10615
1163	1164
29980	54962
2021	2237
3178	4171
4085	10403
53	3958
4171	54962
54443	140465
983	9787
9212	9258
9212	29127
890	993
7153	29128
6491	10733
26227	54908
699	983
55143	151246
641	7153
3178	51073
9231	57096
8991	9319
10900	51053
899	6241
8991	25974
1058	4171
1163	81620
6790	9212
10403	81620
29968	54908
4085	4751
701	11065
11339	55355
2146	29128
55166	79019
9212	220134
3554	3556
79019	401541
7112	140465
5111	8318
26271	54908
995	5111
2146	2305
1164	81620
4171	64943
705	10024
9053	10534
9830	54908
641	1111
4173	81620
890	1164
3925	10534
6790	83540
5932	9156
51203	1104
891	55872
6159	55872
11339	29089
991	9232
891	995
55166	55839
3512	65062
1111	4751
2041	54892
4907	6535
4171	128312
1163	51053
3833	259266
991	51053
890	995
890	64857
4331	9830
699	1062
983	1164
891	10403
891	2305
3178	54908
6790	10403
1058	9212
3437	9636
9928	57096
891	1164
891	26271
4171	26010
699	83540
7083	7280
6159	54908
991	26271
991	9212
890	3848
26270	408050
1058	4173
983	51053
995	5783
1164	9133
2305	51191
51053	81610
5133	10564
5111	9636
3959	26270
467	83540
4599	9636
2021	10534
983	29980
3592	54908
983	2624
4830	6790
11065	51053
7153	9636
6790	10615
3832	26270
891	983
332	983
5111	5932
890	983
5111	9134
9212	22974
701	9319
890	991
55166	401541
995	3265
5111	11274
9212	10403
5111	9937
79019	79682
3178	197131
2237	5111
993	1033
4171	64785
983	2237
3958	7112
3556	220972
5111	79075
6347	8318
701	890
701	83540
9319	9830
983	51514
5111	55010
4171	79763
51659	64785
332	6790
3178	9582
699	991
1718	9636
4171	8318
890	4085
991	1164
11065	26271
4171	4830
3178	26270
4599	7220
701	1062
7112	11130
4751	10403
4171	55355
378708	387103
983	29127
2038	6521
6790	259266
890	51191
991	9319
890	2624
699	701
4173	29980
1111	26270
29980	64785
890	81620
7298	11065
2235	26270
891	9700
4893	29127
10112	55143
9212	10112
2171	6790
6173	55872
983	26271
7272	10733
890	891
9022	80258
4599	7280
8991	151246
4522	26227
699	7111
26227	29968
4171	9928
1062	10403
9212	83540
891	1163
5111	26270
3434	9636
1718	3265
8318	55388
4171	55215
4522	26270
701	11130
701	10403
9088	9133
9830	85377
2305	9055
9694	65062
6790	9134
10534	11065
10403	83540
9212	221150
6790	94240
983	113130
6790	55165
991	7083
5111	81620
4173	9830
4171	9133
7272	10403
891	5111
890	51053
4085	11065
983	26270
2048	3161
983	64151
2041	9928
10036	23468
6790	10534
54908	151246
1058	79019
8318	57172
81620	83540
995	9133
3958	3959
7272	51191
3958	9290
701	4601
7272	83540
54908	128312
991	4601
249	26270
890	9055
3434	3437
4085	151246
54962	64785
991	81620
4171	81620
286	6521
991	5111
11004	151246
11130	83540
9212	55143
699	11130
26271	51053
8991	51361
699	3265
991	7272
90459	113130
5111	29128
899	991
6790	9787
23468	55143
1164	9088
3161	81610
53	5133
7112	26270
4522	54908
4085	11130
2237	64151
51514	81620
79682	378708
1163	9134
995	1111
8208	23468
79019	378708
10940	55771
53	26270
1058	79682
983	1163
3925	7298
3178	9212
55839	79019
713	714
356	5783
641	4599
10535	23762
6790	11004
4830	11274
983	6790
332	55143
5111	8914
1062	83540
3178	6790
1062	220134
4171	26227
1062	9055
2146	2171
10112	10534
9830	54901
1163	9088
2146	11339
890	1163
11339	83540
4830	26270
983	2305
26270	56052
6790	9232
5111	9156
